Powerhouse/Unit:,LO-84,LO-91,LO-93,LO-39,LO-21,LO-64,LO-28,LO-44,LO-72,LO-59,LO-71,ZR-71,QW-97,TT-67,JC-43,LI-67,TT-63,QW-82,QW-13,QW-10,JC-52,QW-56,HJ-30,QW-91,HJ-80,QW-94,QW-15,QW-76,QW-05,JC-99,QW-92,QW-54
Field Name:,HT_GB_SH_NA_NA_NA_90_VM_HO-4vrkf,HT_GB_SH_NA_NA_NA_90_VM_HO-5mJuR,HT_GB_SH_NA_NA_NA_90_VM_HO-5sR7R,HT_GB_SH_NA_NA_NA_90_VM_HO-AoYd5,HT_GB_SH_NA_NA_NA_90_VM_HO-D8sJi,HT_GB_SH_NA_NA_NA_90_VM_HO-HIIAW,HT_GB_SH_NA_NA_NA_90_VM_HO-k2QXo,HT_GB_SH_NA_NA_NA_90_VM_HO-ksXGv,HT_GB_SH_NA_NA_NA_90_VM_HO-nOtnK,HT_GB_SH_NA_NA_NA_90_VM_HO-tycIY,HT_GB_SH_NA_NA_NA_90_VM_HO-yhjXd,HT_GB_SH_NA_NA_NA_DNA_VM_AX-alU4A,HT_GB_SH_NA_NA_NA_DNA_VM_HO-47caF,HT_GB_SH_NA_NA_NA_DNA_VM_HO-7nvE0,HT_GB_SH_NA_NA_NA_DNA_VM_HO-7xJRW,HT_GB_SH_NA_NA_NA_DNA_VM_HO-93Oix,HT_GB_SH_NA_NA_NA_DNA_VM_HO-AB4Kn,HT_GB_SH_NA_NA_NA_DNA_VM_HO-aD3l6,HT_GB_SH_NA_NA_NA_DNA_VM_HO-awezq,HT_GB_SH_NA_NA_NA_DNA_VM_HO-DuTvZ,HT_GB_SH_NA_NA_NA_DNA_VM_HO-DzxzI,HT_GB_SH_NA_NA_NA_DNA_VM_HO-HvcMW,HT_GB_SH_NA_NA_NA_DNA_VM_HO-iPtaz,HT_GB_SH_NA_NA_NA_DNA_VM_HO-jT2bm,HT_GB_SH_NA_NA_NA_DNA_VM_HO-nqPzD,HT_GB_SH_NA_NA_NA_DNA_VM_HO-QOolI,HT_GB_SH_NA_NA_NA_DNA_VM_HO-qVZ6H,HT_GB_SH_NA_NA_NA_DNA_VM_HO-rDM3R,HT_GB_SH_NA_NA_NA_DNA_VM_HO-rnKdB,HT_GB_SH_NA_NA_NA_DNA_VM_HO-Xq8AD,HT_GB_SH_NA_NA_NA_DNA_VM_HO-XRCzY,HT_GB_SH_NA_NA_NA_DNA_VM_HO-ZCyNY
2018-03-12 00:00:00+00:00,1.088365672,0,2.081856745,3.455894475,0.864679935,1.080209794,0.063636364,1.716177402,2.867217275,2.363433189,2.832256073,0,0,15.97112867,5.798796641,27.62404219,0,0,0,0,0,0,-6.339043617,0,3.327425398,0,0,0,0,0,0,0
2018-03-13 00:00:00+00:00,1.144911538,0,2.140641306,3.385580486,0.866640212,1.211935977,0.111111112,1.724407945,2.534827544,2.317430773,2.858704999,0,0,15.98935398,5.602149467,28.19742061,0,0,0,0,0,0,-6.338928038,0,3.293827313,0,0,0,0,0,0,0
2018-03-14 00:00:00+00:00,1.059615398,0,2.112735873,3.251352574,0.854291542,1.165888273,0,1.748515679,2.416405431,2.334990349,2.789162281,0,0,15.8865226,5.529178205,28.40421606,0,0,0,0,0,0,-6.339470367,0,3.345963168,0,0,0,0,0,0,0
2018-03-15 00:00:00+00:00,1.048317059,0,2.19113853,3.293952653,0.983878392,1.173508096,0,1.735119099,2.512559039,2.360797158,3.068172243,0,0,15.87598694,5.958223909,23.60472145,0,0,0,0,0,0,-6.339186887,0,3.091787081,0,0,0,0,0,0,0
2018-03-16 00:00:00+00:00,1.047406879,0,2.302840401,3.00355249,1.042230875,1.148412735,0,1.732280101,2.55008942,2.386025515,3.170218447,0,0,15.78193794,7.082570378,28.33455077,0,0,0,0,0,0,-6.339691341,0,3.200407762,0,0,0,0,0,0,0
2018-03-17 00:00:00+00:00,1.038043493,0,2.141827942,3.11057568,0.924253753,1.102892177,0,1.732035571,2.540315047,2.383504687,2.967008845,0,0,15.75750831,6.506598088,24.24051777,0,0,0,0,0,0,-6.338645001,0,3.350630124,0,0,0,0,0,0,0
2018-03-18 00:00:00+00:00,1.026027415,0,2.096010108,3.631719271,0.867030137,1.112590439,0,1.737799095,2.42536661,2.652173953,2.799377644,0,0,15.70646521,5.645907547,19.22215321,0,0,0,0,0,0,-6.338267287,0,3.397632177,0,0,0,0,0,0,0
2018-03-19 00:00:00+00:00,1.034134631,0,2.099336899,3.549905247,0.887243068,1.111558039,0.100000003,1.725455824,2.285897081,2.58801332,2.889819056,0,0,15.65667752,5.485197844,26.00209628,0,0,0,0,0,0,-6.338041027,0,3.37499337,0,0,0,0,0,0,0
2018-03-20 00:00:00+00:00,1.04122623,0,2.138024505,3.0935091,0.912677986,1.129989625,0,1.695893271,3.316910413,2.463183976,3.034062777,0,0,15.81990388,7.049064529,20.6983867,0,0,0,0,0,0,-6.337610443,0,3.256663292,0,0,0,0,0,0,0
2018-03-21 00:00:00+00:00,1.02105265,0,2.112278334,2.982258699,0.883647819,1.099409487,0,1.707836307,3.561225829,2.46316226,2.92362487,0,0,15.92522579,6.86601212,29.04117216,0,0,0,0,0,0,-6.338703612,0,3.066591788,0,0,0,0,0,0,0
2018-03-22 00:00:00+00:00,1.089632567,0,2.173701602,3.16828946,0.888340552,1.193442648,0.066666667,1.715543462,2.742402769,2.40066289,2.862930503,0,0,16.25775429,5.798226826,20.12891136,0,0,0,0,0,0,-6.33896782,0,3.096897027,0,0,0,0,0,0,0
2018-03-23 00:00:00+00:00,1.040109904,0,2.11170127,3.557057998,0.865645536,1.12523581,0.04,1.739708856,2.528412897,2.487443005,2.855922519,0,0,16.07898833,6.763104538,24.29533882,0,0,0,0,0,0,-6.338214417,0,3.023220882,0,0,0,0,0,0,0
2018-03-24 00:00:00+00:00,1.032565806,0,2.148951077,3.167532858,0.934902433,1.128012397,0,1.744869396,2.771564968,2.496158278,3.019238524,0,0,15.84352423,7.240348949,18.70936582,0,0,0,0,0,0,-6.337818225,0,3.350368461,0,0,0,0,0,0,0
2018-03-25 00:00:00+00:00,1.030172431,0,2.117259126,3.286626553,0.884190804,1.07435901,0.033333334,1.724567294,3.02772846,2.466618317,2.881036882,0,0,15.78891269,6.905372097,16.41042429,0,0,0,0,0,0,-6.337111215,0,3.505055829,0,0,0,0,0,0,0
2018-03-26 00:00:00+00:00,1.009615404,0,2.098765459,3.301002873,0.881144804,1.057877363,0.100000001,1.740460136,2.609764283,2.682353797,2.852084906,0,0,15.08764846,6.148980872,18.87358145,0,0,0,0,0,0,-6.337508798,0,3.561842238,0,0,0,0,0,0,0
2018-03-27 00:00:00+00:00,1.039483409,0,0.133333335,3.305870372,1.025674296,1.093172471,0,1.735644223,2.644194535,2.497900807,3.023285347,0,0,14.70873702,6.547661882,16.45258388,0,0,0,0,0,0,-6.337892473,0,3.570401547,0,0,0,0,0,0,0
2018-03-28 00:00:00+00:00,1.010869585,0,0.100000001,3.310093843,0.865432121,1.095231996,0,1.730920216,2.262013976,2.783674515,2.811371289,0,0,14.76903024,5.476634977,18.26288102,0,0,0,0,0,0,-6.337252577,0,3.529236606,0,0,0,0,0,0,0
2018-03-29 00:00:00+00:00,1.038345879,0,2.351466709,3.465439966,0.879274634,1.13109867,0.100000002,1.723791401,2.256202675,3.116346611,2.873802444,0,0,14.89925311,5.932066953,19.06856926,0,0,0,0,0,0,-6.336576223,0,3.540892007,0,0,0,0,0,0,0
2018-03-30 00:00:00+00:00,1.047516212,0,2.201511665,3.457678528,0.889766104,1.144435767,0.04,1.746780609,2.474752527,2.438296924,2.826561431,0,0,14.90573826,6.203704293,21.21699938,0,0,0,0,0,0,-6.337382893,0,3.553099335,0,0,0,0,0,0,0
2018-03-31 00:00:00+00:00,1.022784829,0,2.116013801,3.184879685,0.869631535,1.155267739,0,1.744715505,2.357460445,2.481973165,2.866211135,0,0,14.97519614,6.026425727,23.84275938,0,0,0,0,0,0,-6.338067393,0,3.319260161,0,0,0,0,0,0,0
2018-04-01 00:00:00+00:00,1.043939407,0,2.325357919,3.42679511,0.869918306,1.127611004,0.066666667,1.740397407,2.842209764,2.571801435,2.841397107,0,0,15.06974717,6.092014657,15.10429153,0,0,0,0,0,0,-6.337794642,0,3.333971995,0,0,0,0,0,0,0
2018-04-02 00:00:00+00:00,1.044444458,0,2.380246966,3.439089138,0.906388227,1.148532529,0.100000001,1.740243253,2.289368818,2.732780568,2.894644032,0,0,15.11748413,5.99291883,22.77639464,0,0,0,0,0,0,-6.337514977,0,3.469776968,0,0,0,0,0,0,0
2018-04-03 00:00:00+00:00,1.046022742,0,2.371065372,3.404992047,1.210690256,1.208441187,0.100000001,1.723898443,2.753722206,2.607259143,3.198689506,0,0,15.08089669,6.700337298,16.70730987,0,0,0,0,0,0,-6.337480803,0,3.54691851,0,0,0,0,0,0,0
2018-04-04 00:00:00+00:00,1.046734412,0,2.360827937,3.277742057,0.950628779,1.134962441,0.100000001,1.720088597,3.489441584,2.58772437,3.022333177,0,0,15.06577896,6.935453848,15.45391699,0,0,0,0,0,0,-6.337612152,0,3.619552701,0,0,0,0,0,0,0
2018-04-05 00:00:00+00:00,1.045863323,0,2.355633547,3.493490569,0.918485324,1.141188921,0.430526322,1.727564156,2.542346257,2.686837353,2.927342175,0,0,15.25710145,6.48019394,21.20101928,0,0,0,0,0,0,-6.339372198,0,3.520025745,0,0,0,0,0,0,0
2018-04-06 00:00:00+00:00,1.044655595,0,2.348599372,3.339034067,0.882734176,1.104770054,0.217874401,1.720520634,2.803979541,2.790438046,2.932942944,0,0,15.30384847,6.109670878,19.6560005,0,0,0,0,0,0,-6.33978496,0,3.476445163,0,0,0,0,0,0,0
2018-04-07 00:00:00+00:00,1.040594074,0,2.355095186,3.291168903,0.863675236,1.123570716,0.100000001,1.718192823,3.038936627,2.776087924,2.871186491,0,0,15.21291834,5.935507337,23.30727096,0,0,0,0,0,0,-6.33902965,0,3.533847024,0,0,0,0,0,0,0
2018-04-08 00:00:00+00:00,1.10694866,0,2.410079852,3.421507772,0.935349739,1.136804063,0.100000001,1.752853492,2.54378328,2.759635351,2.773144921,0,0,15.37664856,6.079880187,27.0113382,0,0,0,0,0,0,-6.34110721,0,3.491437338,0,0,0,0,0,0,0
2018-04-09 00:00:00+00:00,1.050058494,0,2.424836921,3.542232417,0.999350996,1.170229295,0.205369132,1.723833983,2.821495381,3.521751233,3.075772017,0,0,15.31160093,6.690482685,27.06803249,0,0,0,0,0,0,-6.33993193,0,3.52168743,0,0,0,0,0,0,0
2018-04-10 00:00:00+00:00,1.052103264,0,2.427220915,3.323441519,0.933007834,1.152539612,0.18867925,1.73594025,2.597987125,3.458231308,3.006563293,0,0,15.34014085,6.583075632,20.64971034,0,0,0,0,0,0,-6.339612861,0,3.532188192,0,0,0,0,0,0,0
2018-04-11 00:00:00+00:00,1.054250309,0,2.441329531,3.330667172,1.00946524,1.173340106,0.163888892,1.706562717,2.724495958,3.505832356,3.163187793,0,0,15.39140212,6.752031061,16.09972009,0,0,0,0,0,0,-6.339526157,0,3.5359054,0,0,0,0,0,0,0
2018-04-12 00:00:00+00:00,1.053318474,0,2.434479954,3.361422895,1.02489571,1.19111188,0.140540544,1.704004497,2.981438755,3.502905717,3.216892335,0,0,15.42391653,6.807489772,20.70065902,0,0,0,0,0,0,-6.339745482,0,3.505932857,0,0,0,0,0,0,0
2018-04-13 00:00:00+00:00,1.052104988,0,2.435693988,3.286621885,0.968065289,1.168121677,0.194736846,1.711593391,3.260469396,3.498388403,3.149213676,0,0,15.49060475,6.818469716,16.92696396,0,0,0,0,0,0,-6.338759224,0,3.517468119,0,0,0,0,0,0,0
2018-04-14 00:00:00+00:00,1.059135192,0,2.455634644,3.438334511,1.209298388,1.292624749,0.100000001,1.684758406,3.244484674,3.535936497,3.467412185,0,0,15.37172557,6.86860493,18.48972078,0,0,0,0,0,0,-6.337887088,0,3.539410915,0,0,0,0,0,0,0
2018-04-15 00:00:00+00:00,1.051434657,0,2.473876113,3.19840007,1.014991501,1.207905166,0.100000001,1.70749871,3.132962721,3.534989351,3.193294318,0,0,15.59275053,6.836993115,29.0968534,0,0,0,0,0,0,-6.338011245,0,3.57484129,0,0,0,0,0,0,0
2018-04-16 00:00:00+00:00,1.062221463,0,2.462786082,3.373318341,1.124494403,1.229788684,0.238174278,1.700240778,3.205922775,3.542780542,3.388938592,0,0,15.79070898,6.950369812,29.33747292,0,0,0,0,0,0,-6.339796257,0,3.553666865,0,0,0,0,0,0,0
2018-04-17 00:00:00+00:00,1.068461869,0,2.476217926,3.317493679,1.138036327,1.256768022,0.214903851,1.715421505,3.075059058,3.544662491,3.34226809,0,0,15.59430687,6.782137462,29.81757021,0,0,0,0,0,0,-6.339548806,0,3.616976113,0,0,0,0,0,0,0
2018-04-18 00:00:00+00:00,1.073779655,0,2.446628508,3.851079602,1.347849948,1.302578983,0.302398088,1.692076664,3.216755419,3.588502196,3.612298066,0,0,15.52836942,7.00746116,29.83543825,0,0,0,0,0,0,-6.338635862,0,3.596989551,0,0,0,0,0,0,0
2018-04-19 00:00:00+00:00,1.066501503,0,2.42582632,4.092534277,1.404753841,1.396550849,0.377846159,1.682589652,3.214305657,3.603482169,3.739605032,0,0,15.59782412,6.978962979,29.83462103,0,0,0,0,0,0,-6.338667631,0,3.574072038,0,0,0,0,0,0,0
2018-04-20 00:00:00+00:00,1.103744676,0,2.468815796,3.780248484,1.300172637,1.373307125,0.200000005,1.704687544,2.982311919,3.606197094,3.653878235,0,0,15.70398551,6.931199321,29.77977748,0,0,0,0,0,0,-6.339264373,0,3.520761561,0,0,0,0,0,0,0
2018-04-21 00:00:00+00:00,1.08983114,0,2.457902297,3.854256681,1.395754482,1.343297859,0.100000001,1.709823396,2.906711063,3.623247785,3.675517757,0,0,15.68602941,7.046749545,29.87281399,0,0,0,0,0,0,-6.338370581,0,3.514969169,0,0,0,0,0,0,0
2018-04-22 00:00:00+00:00,1.10143586,0,2.472606874,3.831450319,1.402258523,1.369189208,0.100000001,1.674203734,2.907853239,3.627453505,3.721937629,0,0,15.56719457,6.946909272,29.67147729,0,0,0,0,0,0,-6.33819749,0,3.547960714,0,0,0,0,0,0,0
2018-04-23 00:00:00+00:00,1.06707738,0,2.423610785,4.103766684,1.424250768,1.475702742,0.100000001,1.65007678,2.885660048,3.639431857,3.813154333,0,0,15.55663545,6.971864522,29.32786411,0,0,0,0,0,0,-6.33775123,0,3.491009528,0,0,0,0,0,0,0
2018-04-24 00:00:00+00:00,1.082036935,0,2.451908225,3.925273367,1.378342046,1.499871262,0.100000001,1.659442518,2.729520031,3.635030198,3.771007513,0,0,15.62921228,6.928892764,29.65586517,0,0,0,0,0,0,-6.338304599,0,3.576928758,0,0,0,0,0,0,0
2018-04-25 00:00:00+00:00,1.115296324,0,2.450191993,3.980767783,1.382620415,1.538700522,0.100000001,1.67086149,2.734159882,3.658841668,3.822922406,0,0,15.60866436,7.002233658,30.30431214,0,0,0,0,0,0,-6.337938706,0,3.40346837,0,0,0,0,0,0,0
2018-04-26 00:00:00+00:00,1.113979266,0,2.468860563,3.924747895,1.408773311,1.457888196,0.100000001,1.666389915,2.813328025,3.676016779,3.81258009,0,0,15.60408951,7.124613174,30.18897329,0,0,0,0,0,0,-6.337981244,0,3.453510748,0,0,0,0,0,0,0
2018-04-27 00:00:00+00:00,1.139214266,0,2.477733095,4.081586381,1.418484401,1.50876071,0.100000001,1.665080089,2.961779085,3.723858324,3.846737515,0,0,15.57092583,7.19011447,30.26070205,0,0,0,0,0,0,-6.338568032,0,3.385237608,0,0,0,0,0,0,0
2018-04-28 00:00:00+00:00,1.15658408,0,2.517672934,3.523539762,1.220194361,1.33137953,0.100000001,1.723895912,3.100532068,3.73172673,3.568077366,0,0,15.57675092,7.212194937,30.23408094,0,0,0,0,0,0,-6.338145634,0,3.48719086,0,0,0,0,0,0,0
2018-04-29 00:00:00+00:00,1.189747741,0,2.458330623,3.803058679,1.365185422,1.409378585,0.100000001,1.713354222,3.327361213,3.75470468,3.744669833,0,0,15.53367161,7.204389463,30.18676471,0,0,0,0,0,0,-6.337681393,0,3.4963568,0,0,0,0,0,0,0
2018-04-30 00:00:00+00:00,1.180569069,0,2.448851461,4.066624848,1.433654595,1.524194401,0.100000001,1.673069498,3.087029931,3.757982124,3.96701676,0,0,15.47953326,7.177408248,30.18542909,0,0,0,0,0,0,-6.338213901,0,3.512290933,0,0,0,0,0,0,0
2018-05-01 00:00:00+00:00,1.219275056,0,2.377464419,4.319200082,1.40385124,1.469675314,0.128571431,1.715884372,3.188842446,3.800882473,3.881020029,0,0,15.48861656,7.214811038,30.34028383,0,0,0,0,0,0,-6.337742527,0,3.566317352,0,0,0,0,0,0,0
2018-05-02 00:00:00+00:00,1.247886083,0,2.341869753,4.621506718,1.418229565,1.53050123,0.100000001,1.750836041,3.286117883,3.841351739,3.89956687,0,0,0,7.311994147,26.58138063,0,0,0,0,0,0,-6.337679187,0,3.528297724,0,0,0,0,0,0,0
2018-05-03 00:00:00+00:00,1.248251324,0,2.367455686,4.573040396,1.396945025,1.528976359,0.100000001,1.741068352,3.200000048,3.808891924,3.923312603,0,0,0,7.405421735,24.78015237,0,0,0,0,0,0,-6.337425609,0,3.521176081,0,0,0,0,0,0,0
2018-05-04 00:00:00+00:00,1.243053063,0,2.415184198,4.382319129,1.423917485,1.554918682,0.100000001,1.755789524,3.169216655,3.798699388,3.986106579,0,0,14.61111111,7.49318275,13.84112913,0,0,0,0,0,0,-6.337519228,0,3.5429121,0,0,0,0,0,0,0
2018-05-05 00:00:00+00:00,1.267267043,0,2.436692972,4.683582161,1.332562755,1.589472175,0.100000001,1.691329765,3.18819521,3.83110589,3.871552759,0,0,14.6,8.881743631,20.98792631,0,0,0,0,0,0,-6.337368766,0,3.553675717,0,0,0,0,0,0,0
2018-05-06 00:00:00+00:00,1.222159869,0,2.457580862,4.526698706,1.417001323,1.582831939,0.100000001,1.687535455,3.079421781,3.808306818,3.934792414,0,0,14.6,8.849810022,13.11035851,0,0,0,0,0,0,-6.336966674,0,3.501222587,0,0,0,0,0,0,0
2018-05-07 00:00:00+00:00,1.257088717,0,2.426867565,4.438651,1.380159925,1.607980144,0.100000001,1.680682328,3.228503759,3.832252151,3.798133558,0,0,14.61935484,9.529684506,20.1577284,0,0,0,0,0,0,-6.337086082,0,3.546975587,0,0,0,0,0,0,0
2018-05-08 00:00:00+00:00,1.276341991,0,2.470314244,4.300708069,1.441865857,1.614154133,0.210256416,1.69705285,3.203434712,3.849219425,4.052337178,0,0,14.71724138,9.745909901,19.95485591,0,0,0,0,0,0,-6.337342381,0,3.531614901,0,0,0,0,0,0,0
2018-05-09 00:00:00+00:00,1.27002177,0,2.46368426,4.240454944,1.348754147,1.576472208,0.100000001,1.708910539,3.140043771,3.850252592,4.023412518,0,0,14.8,9.839103209,16.0266657,0,0,0,0,0,0,-6.337802112,0,3.457918419,0,0,0,0,0,0,0
2018-05-10 00:00:00+00:00,1.266423406,0,2.42857148,4.532192889,1.336369913,1.648754586,0.100000001,1.709627661,3.10830267,3.849639267,4.077494089,0,0,14.8,10.12504522,7.691747131,0,0,0,0,0,0,-6.33712703,0,3.446712766,0,0,0,0,0,0,0
2018-05-11 00:00:00+00:00,1.271122431,0,2.442633694,4.53836951,1.30585474,1.522225642,0.100000001,1.670126915,3.148997736,3.898534401,3.855152564,0,0,13.54444444,9.116138184,7.802257568,0,0,0,0,0,0,-6.337218682,0,3.472558834,0,0,0,0,0,0,0
2018-05-12 00:00:00+00:00,1.261337407,0,2.533480666,4.561831295,1.265029978,1.498250015,0.100000001,1.664347524,3.427252216,4.013501877,3.896433596,0,0,14.49166667,8.733754598,8.379510987,0,0,0,0,0,0,-6.337047656,0,3.509828234,0,0,0,0,0,0,0
2018-05-13 00:00:00+00:00,1.258008709,0,2.640659394,4.107034338,1.166988671,1.393567436,0.066666667,1.661594535,3.397470257,4.091936199,3.872952403,0,0,14.49444444,8.614479101,6.60896027,0,0,0,0,0,0,-6.336545277,0,3.500183172,0,0,0,0,0,0,0
2018-05-14 00:00:00+00:00,1.256481535,0,2.415868576,4.262772825,1.125204392,1.393309296,0.100000001,1.655995093,3.123447055,6.973681217,3.837635163,0,0,14.55416667,8.636358635,4.403317053,0,0,0,0,0,0,-6.336172899,0,3.489516195,0,0,0,0,0,0,0
2018-05-15 00:00:00+00:00,1.346443543,0,2.431844768,4.410664491,1.192594636,1.315426785,0.066666667,1.636823919,3.253879196,0.100000001,3.801380704,0,0,14.46451613,8.410454581,4.630019824,0,0,0,0,0,0,-6.33620892,0,3.527470702,0,0,0,0,0,0,0
2018-05-16 00:00:00+00:00,1.329855749,0,2.440699736,3.722350033,1.11476888,1.348920463,0.033333334,1.66733875,3.281484977,3.947940418,3.710644112,0,0,14.53103448,8.435540122,6.410145548,0,0,0,0,0,0,-6.336083988,0,3.493496269,0,0,0,0,0,0,0
2018-05-17 00:00:00+00:00,1.322538325,0,2.453248739,3.82371494,1.08173852,1.444728728,0,1.683333377,3.182931887,3.653812636,3.768959147,0,0,14.54583333,8.50415705,7.772107567,0,0,0,0,0,0,-6.336162289,0,3.46432054,0,0,0,0,0,0,0
2018-05-18 00:00:00+00:00,1.345608656,0,2.450559556,4.001254777,1.126538255,1.413649369,0.100000001,1.648443879,2.790096197,3.348243774,3.773413413,0,0,15.53441683,8.992178273,10.57674453,0,0,0,0,0,0,-6.336860379,0,3.461519044,0,0,0,0,0,0,0
2018-05-19 00:00:00+00:00,1.360357695,0,2.452442096,4.124812892,1.065189173,1.451803934,0,1.669758618,2.818590665,3.552916506,3.807183393,0,0,15.7076087,8.711503321,6.889882304,0,0,0,0,0,0,-6.336217105,0,3.577611433,0,0,0,0,0,0,0
2018-05-20 00:00:00+00:00,1.26860543,0,2.431472977,3.713709621,0.991326772,1.364539902,0.033333334,1.645504237,3.474534802,3.639217987,3.697535859,0,0,15.67652311,8.713195827,9.083566146,0,0,0,0,0,0,-6.336005231,0,3.58115592,0,0,0,0,0,0,0
2018-05-21 00:00:00+00:00,1.280931111,0,2.449942284,3.833734969,1.039401319,1.408245018,0.04,1.657862192,3.485342617,3.633124811,3.722389832,0,0,15.79703196,8.576804535,5.940554449,0,0,0,0,0,0,-6.335929016,0,3.496025713,0,0,0,0,0,0,0
2018-05-22 00:00:00+00:00,1.349244365,0,2.452858273,3.923067752,1.052477685,1.420904142,0.057142859,1.66044154,3.435802057,3.685371545,3.772550179,0,0,15.83684869,8.513206514,7.280784692,0,0,0,0,0,0,-6.335741301,0,3.209830302,0,0,0,0,0,0,0
2018-05-23 00:00:00+00:00,1.480950497,0,2.455843784,4.985516172,1.142004476,1.398156578,0.100000001,1.670847499,3.507838837,3.722186922,3.950819709,0,0,15.89007299,8.350576821,7.026156665,0,0,0,0,0,0,-6.336105645,0,3.302725762,0,0,0,0,0,0,0
2018-05-24 00:00:00+00:00,1.433534136,0,2.470522563,4.671702901,1.146956299,1.497478798,0.033333334,1.65499044,3.507706643,3.751639453,4.005681865,0,0,15.89341085,8.467412993,9.70621953,0,0,0,0,0,0,-6.336076816,0,3.359644387,0,0,0,0,0,0,0
2018-05-25 00:00:00+00:00,1.445553815,0,2.52112204,4.18398748,1.13113835,1.604490972,0,1.677769273,3.103778624,3.667132593,4.02544115,0,0,15.85731343,8.157099031,6.762748059,0,0,0,0,0,0,-6.336027126,0,3.434814221,0,0,0,0,0,0,0
2018-05-26 00:00:00+00:00,1.382689017,0,2.489877467,0.473926576,1.074573891,1.502830224,0,1.687641022,2.788657461,3.607820803,3.733072062,0,0,15.82070393,8.372628604,9.129559655,0,0,0,0,0,0,-6.335511565,0,3.447240814,0,0,0,0,0,0,0
2018-05-27 00:00:00+00:00,1.413153388,0,2.506757957,0.144762675,1.076297413,1.53252954,0.033333334,1.698532075,2.685419223,3.634314404,3.773419731,0,0,15.82986748,8.394406698,8.086737288,0,0,0,0,0,0,-6.335641185,0,3.507709789,0,0,0,0,0,0,0
2018-05-28 00:00:00+00:00,1.38839837,0,2.52277965,0.148687998,1.134014234,1.554291998,0.033333334,1.677460944,2.740869089,3.646937916,3.743596776,0,0,15.89438332,8.419528501,10.05790722,0,0,0,0,0,0,-6.335895757,0,3.177481753,0,0,0,0,0,0,0
2018-05-29 00:00:00+00:00,1.444546688,0,2.489743633,-1.404876232,1.210739269,1.704501063,0.083333335,1.683591375,2.78698323,3.557321505,4.055506466,0,0,15.82818665,8.150170695,13.94963982,0,0,0,0,0,0,-6.335436543,0,3.254043939,0,0,0,0,0,0,0
2018-05-30 00:00:00+00:00,1.458253064,0,2.480545574,-6.205428124,1.226325011,1.637496812,0.050000001,1.693853865,2.768584392,3.629558973,4.084170786,0,0,15.91019025,8.560554543,14.1886736,0,0,0,0,0,0,-6.335516055,0,3.154910457,0,0,0,0,0,0,0
2018-05-31 00:00:00+00:00,1.474718895,0,2.544615994,-6.204936981,1.375651727,1.779420253,0.071428572,1.73769828,2.686952051,3.601275822,4.221834158,0,0,15.8443765,8.380635935,12.20876997,0,0,0,0,0,0,-6.335267146,0,3.18859979,0,0,0,0,0,0,0
2018-06-01 00:00:00+00:00,1.458921331,0,2.492253376,-6.204936981,1.444060047,1.885101801,0.136363641,1.710859566,2.635369365,3.599880506,4.207243407,0,0,15.84246285,7.997756862,12.66683241,0,0,0,0,0,0,-6.334995468,0,3.228763947,0,0,0,0,0,0,0
2018-06-02 00:00:00+00:00,1.460762561,0,2.484167922,-6.205264409,1.428514388,1.889711075,0.100000001,1.689796716,2.676226462,3.583098412,4.238332165,0,0,0,8.081242597,12.30419703,0,0,0,0,0,0,-6.334561825,0,3.250112437,0,0,0,0,0,0,0
2018-06-03 00:00:00+00:00,1.489089746,0,2.492378797,-6.204936981,1.4697707,1.867619573,0.066666667,1.709331177,2.630576696,3.593934918,4.102127754,0,0,0,7.97708465,8.818353791,0,0,0,0,0,0,-6.333818237,0,3.484895239,0,0,0,0,0,0,0
2018-06-04 00:00:00+00:00,1.522326577,0,2.547536377,-6.204936981,1.505455419,1.912966539,0.112500003,1.768963927,2.646703458,3.572421602,4.354657381,0,0,0,7.770423049,13.79551765,0,0,0,0,0,0,-6.333769878,0,3.553347473,0,0,0,0,0,0,0
2018-06-05 00:00:00+00:00,1.55272419,0,2.556241469,-6.205591838,1.493951342,1.963884808,0.033333334,1.753632192,2.604854028,3.58260014,4.476295336,0,0,0,7.913525174,9.531092437,0,0,0,0,0,0,-6.334741195,0,3.513154662,0,0,0,0,0,0,0
2018-06-06 00:00:00+00:00,1.550312868,0,2.556261275,-6.204936981,1.538526925,1.937311743,0.100000001,1.785025423,2.617412985,3.576637864,4.447723438,0,0,0,7.748051545,6.304438111,0,0,0,0,0,0,-6.335359275,0,3.501330824,0,0,0,0,0,0,0
2018-06-07 00:00:00+00:00,1.560911696,0,2.590299358,-6.204936981,1.562447743,1.800099263,0.100000001,1.786441759,2.581095459,3.569036682,4.472993913,0,0,0,7.478204946,7.7902124,0,0,0,0,0,0,-6.334842483,0,3.506623342,0,0,0,0,0,0,0
2018-06-08 00:00:00+00:00,1.57303766,0,2.639665063,-6.204609553,1.599494869,1.785201039,0.100000001,1.787851626,2.648544706,3.555493517,4.540289434,0,0,0,7.363248559,10.61906626,0,0,0,0,0,0,-6.334844033,0,3.57743309,0,0,0,0,0,0,0
2018-06-09 00:00:00+00:00,1.577298543,0,2.646892282,-6.205264409,1.605034353,1.848574915,0.100000001,1.791523381,2.630906944,3.715962771,4.559296791,0,0,0,7.370069428,9.525440115,0,0,0,0,0,0,-6.334290167,0,3.587395487,0,0,0,0,0,0,0
