HT_GB_SH_NA_DNA_VM_HO-7nvE0,HT_NA_NA_NA_DNA_VM_HO-AotMh,HT_NA_NA_NA_DNA_VM_HO-BjARE,HT_GB_SH_NA_DNA_VM_HO-uL9YZ,HT_GB_SH_NA_DNA_VM_HO-zbqiU,GN_GB_ND_SH_DNA_VM_HO-Cv7xc,GN_GB_ND_SH_DNA_VM_HO-Db5kr,HT_GB_SH_NA_DNA_VM_HO-93Oix
15.5311,9.032673267,5.271747212,15.5529,14.92253521,1,1,12.13105413
15.4609,8.729372937,5.361538462,15.8025,16.61694915,1,1,12.12922636
15.3299,8.318181818,5.516140351,15.9025,16.87696629,1,1,12.30284091
15.52195,8.358802817,5.3,17.38255417,17.30589888,1,1,12.55240793
16.8091982,8.683892617,5.3,17.59680811,15.13455056,1,1,12.42033898
17.9708973,8.428333333,5.3,17.50871955,15.61723164,1,1,12.32869318
17.98398282,8.655271565,5.3,16.1725,15.7719888,1,1,12.74216524
17.75798258,8.679069767,5.3,16.0948,16.22072829,1,1,12.58853868
17.642625,8.779333333,5.3,15.9506,15.15140449,1,1,12.68410405
17.15143293,8.283443709,5.3,15.8937,14.68300836,1,1,13.00457143
16.9598976,8.9,5.3,16.0181,14.5698324,1,1,12.17966102
17.20278503,8.9,6.608396947,16.0193,9.244057971,1,1,12.25783476
17.2089531,8.9,7.068382353,15.885,20.08559322,1,1,12.15244957
17.26261714,8.9,6.64822695,15.8649,17.49581006,1,1,12.40028409
17.4487113,8.9,6.736428571,15.8153,17.39861111,1,1,12.19943343
17.16036833,8.9,6.668211921,16.0141,17.41452514,1,1,12.10509915
17.19017396,8.9,6.6375,15.833,17.87821229,1,1,12.58792135
15.7216,8.9,6.447142857,17.71305943,15.90868347,1,1,12.92202899
15.4753,9.328205128,6.622916667,17.49246863,16.66309859,1,1,12.62776204
15.8264,9.508383234,6.682644628,16.3272,17.90891365,1,1,12.91652422
15.9585,9.501481481,6.771212121,16.0392,17.04285714,1,1,12.67241379
15.8911,9.853658537,6.61483871,16.0022,17.76078431,1,1,12.80847458
16.0603,9.965562914,6.76171875,15.8532,16.28328612,1,1,12.8480226
15.7276,10.1078125,6.626495726,16.0686,15.33107345,1,1,12.80965909
15.6035,9.83006993,6.248214286,15.9558,15.95056497,1,1,9.605396825
15.769,7.434615385,6.369369369,15.8165,15.84189944,1,1,13.5025641
15.6621,9.17721519,6.704958678,16.0245,15.6420904,1,1,5.897647059
15.7134,9.762411348,6.745614035,15.9307,15.47067039,1,1,6.04045584
15.7885,9.788275862,6.549285714,15.9552,14.57960894,1,1,6.083142857
15.7992,9.264748201,6.592198582,15.9834,14.80616246,1,1,13.3456338
16.1417,9.591452991,6.548453608,15.8167,15.51652661,1,1,13.62969188
15.7547,10.10263158,6.591262136,15.9207,15.93988764,1,1,13.76968839
15.6255,10.18860759,6.481,15.9695,16.35322129,1,1,13.26600567
15.7983,9.198816568,6.595454545,15.7998,15.66610169,1,1,13.28968481
15.5886,9.287096774,6.663888889,15.8756,16.10252101,1,1,13.81420455
15.7366,9.850295858,6.802439024,15.769,16.34915254,1,1,8.64
16.86168199,10.08413793,6.826495726,15.7212,16.01260504,1,1,13.10228571
17.24540778,9.835294118,6.731932773,15.8406,11.82492212,1,1,13.02109827
16.897496,9.845751634,6.785365854,15.7647,16.82841226,1,1,13.56449704
17.02281566,9.996774194,6.656,15.9373,7.858908046,1,1,13.3994152
15.987,10.00529801,14.67380952,15.8795,7.99942029,1,1,13.36714697
17.63043036,9.949122807,7.615217391,15.9674,7.184104046,1,1,13.34428152
16.1143,9.798684211,7.027333333,15.9518,15.49693593,1,1,13.2300578
15.8213,9.63525641,7.0304,15.8483,16.98050139,1,1,13.00205882
15.6973,9.673053892,7.067924528,15.7392,17.87394958,1,1,13.07418398
15.8144,9.774698795,6.945614035,16.0996,16.38502825,1,1,13.05693215
15.7701,7.826923077,7.10625,15.8438,15.7454039,1,1,12.71513353
15.8199,16.08854962,7.416666667,15.9441,16.67793296,1,1,12.63550296
15.8549,8.525,7.153333333,15.9215,9.484045584,1,1,13.27800587
15.9499,9.4625,7.31,17.62417232,14.49888579,1,1,13.19856322
16.1092,9.27125,7.158064516,15.385,13.80890805,1,1,10.27659574
17.46192611,9.183443709,7.351020408,16.216,15.41453488,1,1,13.82571429
17.84840899,9.010596026,7.317647059,16.1025,15.03362069,1,1,9.681012658
17.8681337,8.168181818,7.301923077,16.0982,14.55488506,1,1,13.46589595
17.88585476,7.978571429,7.46744186,15.9721,14.77672414,1,1,13.07705882
17.04327126,7.95625,7.3375,15.8871,14.53464789,1,1,14.41627907
17.0896,8.21,7.476,15.9232,13.6442577,1,1,13.76686217
16.2302,8.05,7.26,16.092,14.05070423,1,1,13.19741379
16.1664,8.232142857,7.226666667,16.1407,13.9266289,1,1,13.82920354
17.21710479,8.133333333,7.386885246,15.9576,12.9,1,1,14.03090379
16.212,8.163333333,7.365,16.0241,12.72140845,1,1,7.776875
17.3370993,8.2,5.429090909,15.9682,14.72865169,1,1,14.14678363
16.1355,8.042857143,5.293430657,17.64235833,14.65931232,1,1,6.058278146
16.452,7.922222222,6.036877076,16.4197,9.524767802,1,1,14.87235294
17.350098,7.963636364,6.22369338,16.5345,16.08522727,1,1,5.772697368
16.3558,8.24,6.084981685,16.3763,9.933333333,1,1,5.815467626
16.2122,7.918333333,5.774558304,16.5467,14.38352273,1,1,10.03343849
16.1111,8.142857143,5.737073171,16.4138,13.25369318,1,1,6.858252427
17.20909119,6.094300518,5.825581395,16.3754,16.03661972,1,1,7.145512821
16.2303,5.613157895,5.759507042,16.431,14.21045198,1,1,15.17514451
16.31,5.328664495,5.890532544,16.1651,13.23841808,1,1,5.358122744
16.1709,4.879934211,6.034602076,16.2867,14.47085714,1,1,15.1058309
16.021,5.335849057,5.748421053,16.1862,14.90870787,1,1,6.934482759
16.1881,5.102666667,5.917857143,16.3258,10.29002933,1,1,6.744983819
16.0813,5.67020202,5.728994083,16.2118,14.81869688,1,1,14.46040462
16.0321,5.900628931,5.591612903,16.1607,7.847530864,1,1,15.29273256
15.9892,4.823310811,5.695979899,16.1512,17.13595506,1,1,14.88731988
16.1552,5.824571429,5.63655914,16.0034,7.360429448,1,1,15.63925501
16.1492,5.318064516,5.770866142,16.1544,7.039506173,1,1,8.08902439
15.9561,5.192429022,5.7008,16.1803,12.07387387,1,1,7.805475504
17.18855305,4.783728814,5.821,16.1797,9.191793313,1,1,6.65397351
17.33322038,5.753797468,5.711656442,16.1295,8.474223602,1,1,9.585932722
17.28008315,5.966115702,5.733333333,16.0931,16.97017045,1,1,7.974516129
17.3145698,5.696954315,5.537106918,16.2265,5.998611111,1,1,6.965217391
17.10276028,5.743434343,5.732738095,16.2758,16.71293103,1,1,16.74505814
17.19663929,5.530215827,5.716107383,16.1837,8.907,1,1,15.59598854
16.5043,5.565517241,5.885789474,16.6048,7.570096463,1,1,16.30491329
17.16608481,5.701980198,6.579787234,16.2672,16.79943662,1,1,16.2638484
17.140875,5.769473684,6.179636364,16.3081,18.22033898,1,1,16.61547278
17.32915706,5.680357143,6.027561837,16.2023,17.5158046,1,1,17.27492711
17.17439415,5.070588235,6.225,16.2177,17.58806818,1,1,8.406547619
17.16269281,5.747777778,6.710486891,16.76356875,10.05736677,1,1,11.3375
16.2584,5.63,5.902788845,17.01396832,9.675287356,1,1,16.31540698
16.149,5.734031414,6.68,17.14602976,8.162996942,1,1,8.485329341
16.3599,4.925517241,6.516842105,17.40559478,12.81415385,1,1,8.826239067
16.3315,4.932075472,6.369927536,17.45597,11.05507692,1,1,7.382958199
16.4217,5.071571906,6.516312057,17.2457367,9.929538462,1,1,17.97816092
16.4953,5.296141479,5.676293103,16.0296,19.12949438,1,1,8.348695652
16.1913,5.247278912,5.821327014,15.6812,16.34366197,1,1,7.934730539
16.3109,6.293227092,5.70790378,15.86,17.83474576,1,1,8.2515625
16.2059,4.886858974,5.960416667,15.9308,17.81542857,1,1,13.6795107
16.1653,4.596245734,6.796928328,15.9977,18.12394366,1,1,11.53784615
15.8801,5.253311258,6.187346939,17.30317748,19.16418338,1,1,18.73982301
15.7546,4.892542373,6.515129151,17.46373821,10.10357143,1,1,18.41289398
15.9218,5.970588235,7.125089606,17.32853524,11.47647059,1,1,19.08531073
15.87205,6.355,7.168421053,17.41020476,16.86412429,1,1,8.041741742
16.3302,6.157794677,6.513829787,17.45020364,11.27768116,1,1,7.874404762
16.1941,6.294007491,6.950181818,17.46151463,11.62668622,1,1,4.064912281
16.1399,4.841584158,7.048854962,15.9336,9.103726708,1,1,7.096428571
16.0822,6.501777778,6.396357616,17.48043222,20.55898876,1,1,4.469306931
16.3273,6.731983806,7.338181818,17.5702125,11.23414634,1,1,4.366666667
17.54583171,5.580067568,7.277037037,17.38935098,10.21515152,1,1,4.350194553
17.42558333,6.280068729,6.259205776,17.36173109,10.57591463,1,1,4.735643564
17.33885464,5.353594771,6.407114625,17.208121,14.15377644,1,1,4.791584158
17.30485333,5.281877023,7.562589928,17.19587667,12.57297297,1,1,4.852857143
16.1795,5.357594937,7.197426471,17.44776869,24.11566952,1,1,8.465349544
16.2636,6.238321168,7.629090909,17.33551452,22.80586592,1,1,4.724576271
16.4441,5.490996785,7.482899628,17.36551509,22.70929577,1,1,4.748951049
16.161,5.940418118,7.365313653,16.0975,10.16566265,1,1,5.662430939
16.185,6.650574713,7.480797101,16.0204,10.18328446,1,1,4.302403846
16.1099,6.459636364,7.431954887,16.0053,3.556050955,1,1,4.147413793
16.2143,5.568627451,7.460299625,16.0638,8.484328358,1,1,4.346071429
16.1516,5.758125,7.523550725,17.47906881,3.571317829,1,1,8.164041096
16.3632,5.849354839,7.765384615,16.1448,3.641610738,1,1,4.226408451
17.43353082,5.729166667,7.535227273,17.44488319,3.927419355,1,1,4.008411215
17.51715286,5.918322981,7.919140625,17.41198125,4.029927007,1,1,3.842718447
17.36367133,5.879552716,7.704316547,17.60204639,3.771698113,1,1,4.392121212
17.3275,5.759163987,7.75432526,17.28448019,3.694011976,1,1,4.211785714
17.25788129,5.884244373,8.086764706,17.36267434,10.54156977,1,1,4.089814815
17.20776774,5.743573668,7.680357143,16.2261,3.367938931,1,1,4.308484848
16.4088,6.065245902,6.812741313,17.4326307,3.353138075,1,1,4.456387665
16.4717,6.092532468,6.696028881,17.44545385,5.783660131,1,1,4.153797468
17.26052925,7.014006515,7.898507463,17.44173455,4.009259259,1,1,4.202197802
16.3083,5.948051948,7.995438596,17.37055914,3.866530612,1,1,6.5036
16.27965,5.999041534,6.997484277,16.4922,3.840707965,1,1,4.889247312
16.4993,6.236942675,7.795294118,16.378,8.508928571,1,1,4.4185
16.154,5.726898734,7.675261324,17.47664388,4.038,1,1,4.718382353
16.2381,6.332727273,6.819521912,17.45344583,3.726086957,1,1,6.410625
16.37476667,6.107307692,7.131560284,17.55047717,3.606060606,1,1,9.851351351
16.4843,5.950636943,6.783685801,17.57576486,3.841496599,1,1,4.854952077
16.2917,6.153896104,7.195686275,17.58861739,3.691666667,1,1,5.154230769
17.16729934,6.442666667,7.326217228,17.4157567,3.579069767,1,1,5.294370861
17.30593734,5.93374613,7.305762712,17.24493298,3.741702128,1,1,5.339552239
17.10587632,5.685530547,7.315789474,17.39171057,3.885987261,1,1,5.504693141
17.21250723,6.270866142,8.634572491,17.46145464,3.723101266,1,1,8.675496689
17.39219595,6.521011673,7.386219081,17.41985,3.860750853,1,1,11.28151515
17.38868917,6.53099631,9.131407942,16.142,5.939737991,1,1,5.6275
17.33772984,6.74904943,9.28,17.52691705,4.043421053,1,1,4.723188406
17.31977962,6.729856115,8.951041667,16.0608,4.023880597,1,1,4.98037037
17.20275886,6.7792,7.933103448,16.2191,4.015706806,1,1,4.850678733
17.1110561,6.645977011,8.133210332,15.7933,6.359493671,1,1,4.795813953
17.08316714,7.652542373,7.5984,16.0025,10.05884354,1,1,4.875757576
16.98149799,6.55498155,7.651209677,15.9103,3.990957447,1,1,4.898095238
17.15212014,8.213479624,7.704137931,15.9488,4.351162791,1,1,11.68292683
16.0525,7.452941176,7.754385965,15.9904,4.495604396,1,1,5.867595819
16.32,7.270336391,7.943656716,16.0659,4.355844156,1,1,5.345306122
16.2211,7.094117647,8.323529412,16.0316,4.736,1,1,5.515957447
16.2201,6.947122302,7.748275862,15.9332,8.440378549,1,1,6.121070234
17.13532092,6.913765182,7.822064057,17.46080594,11.4429003,1,1,11.1909375
17.06202465,6.903717472,7.842142857,17.37952125,4.64380531,1,1,6.047096774
17.06870423,6.875097276,7.95515873,17.44535,3.991719745,1,1,7.063087248
17.04374037,6.90204918,8.109090909,17.52609459,4.251428571,1,1,6.090294118
17.09858121,6.772627737,8.034251969,16.24978,3.917647059,1,1,6.078419453
17.07160265,7.277142857,8.135797665,17.19862583,4.122767857,1,1,5.8068
16.5949,6.756521739,8.295709571,16.182,3.929083665,1,1,6.858957655
16.2419,6.748594378,9.527338129,16.0721,3.929657795,1,1,12.6638806
15.9662,6.734309623,9.745289855,16.35713333,11.96492754,1,1,7.022483221
16.2942,6.866784452,4.039583333,16.2987,4.663986014,1,1,6.251263538
16.0171,6.868953069,14.65098039,16.1815,4.402564103,1,1,6.70619195
16.3563,6.819927536,11,15.9881,4.39266055,1,1,6.416603774
16.3182,6.768148148,13.49428571,17.57679459,4.966023166,1,1,8.176065574
16.3833,7.067896679,11.15050505,16.96866291,10.59344262,1,1,7.560535117
16.2161,8.500613497,10.94489796,17.49661413,5.200662252,1,1,7.159813084
15.9886,8.699068323,10.49107143,16.3981,5.71563786,1,1,7.172727273
15.975,3.326315789,10.313,16.2647,5.274050633,1,1,7.349844237
16.1975,13.33494424,10.00603448,16.3978,5.410954064,1,1,6.772093023
16.1858,11.15,10.57542373,16.3217,5.195703125,1,1,7.994407895
16.23466,14.22662722,9.660465116,16.7606,5.68364486,1,1,7.398555957
15.8847,12.76089109,8.35,16.3217,12.72058824,1,1,9.693929712
16.2246,12.40820513,8.25,17.39991132,5.720083682,1,1,11.56542056
16.1556,11.638125,8.25,16.5596,5.776126126,1,1,7.361324042
16.1484,11.34278075,8.166666667,16.4249,5.869846154,1,1,7.183012821
16.1779,11.19555556,8.15,16.4928,5.544117647,1,1,7.151234568
16.1558,11.61173709,8.25,11.98665616,6.195528455,1,1,8.354607509
16.2272,10.8047619,8.25,17.25448772,6.417857143,1,1,8.262126246
16.3734,7.982142857,8.25,16.5153,5.962179487,1,1,14.06891496
16.3774,8.517142857,8.24,16.4069,6.176347305,1,1,8.58089172
16.2233,8.63,8.15,16.2461,6.500326797,1,1,9.214521452
15.8209,8.571428571,8.35,16.3696,6.000598802,1,1,7.619939577
15.9762,8.551612903,9.539041096,16.2089,6.767028986,1,1,14.44867257
16.063,8.629268293,8.54,16.4428,6.599256506,1,1,7.629126214
16.2805,8.924,7.834693878,16.3186,8.579037801,1,1,7.497916667
15.932,8.897368421,7.886813187,16.2121,11.32711864,1,1,9.815614618
16.0003,9.066666667,11.25882353,16.2218,6.043661972,1,1,7.997484277
16.1175,8.880487805,10.79677419,16.3984,6.317350158,1,1,3.522641509
15.9903,9.090909091,11.66842105,16.3293,6.244126984,1,1,9.831847134
16.204,10.1253886,10.552,15.9132,7,1,1,15.71014925
16.1686,9.584210526,10.43305785,16.0004,7.174806202,1,1,8.230169492
16.0382,8.614042553,12.3827907,16.1191,14.0755287,1,1,8.460726073
15.9803,8.521367521,10.03694268,16.2619,7.138652482,1,1,7.841577061
15.9643,8.797413793,10.19128205,16.0938,7.293617021,1,1,7.999044586
16.1501,8.061397059,10.85384615,1,6.469526627,1,1,8.490060241
15.9973,9.944964029,13.41104101,1,14.54570552,1,1,8.694610778
16.2235,8.320220588,10.74,1,6.841218638,1,1,8.535691318
16.2853,8.140143369,10.755,1,6.702181818,1,1,15.75074184
16.0164,12.36397059,10.74827586,1,7.754243542,1,1,7.396686747
15.9818,8.713385827,10.64347826,1,7.146685879,1,1,16.13353116
16.1484,8.5764,10.56428571,1,6.954480287,1,1,7.463914373
16.0604,10.26060606,12.75238095,1,8.746440678,1,1,7.8
16.2663,13.14077381,10.53333333,1,15.59678363,1,1,8.022485207
16.2747,9.867567568,10.4925,1,7.442181818,1,1,9.332258065
15.9261,9.657954545,10.355,1,7.272758621,1,1,6.919435737
15.9416,9.4775,10.36862745,1,7.052962963,1,1,6.443143813
15.9014,9.474820144,10.16842105,1,6.945541401,1,1,6.4
16.0181,9.31,10.03939394,1,7.403525641,1,1,16.78911765
15.8572,9.930081301,10.04126984,1,7.468027211,1,1,11.20761905
15.9486,9.332575758,9.862857143,1,7.886928105,1,1,6.581333333
15.9241,9.21048951,10.67928571,1,15.81385542,1,1,6.846865672
16.2409,9.030405405,10.85877863,1,6.708358209,1,1,6.509491525
16.2039,8.99765625,9.894230769,1,16.2,1,1,6.760625
15.8762,8.791891892,9.957575758,1,6.493859649,1,1,6.682828283
16.0106,8.708024691,9.845833333,1,6.3,1,1,6.394285714
16.0265,8.639378238,9.972033898,1,7.296764706,1,1,6.303934426
16.0662,8.578089888,9.842352941,1,8.264084507,1,1,6.980756014
15.983,9.727604167,9.808974359,1,5.920952381,1,1,6.60245614
15.8018,11.48327402,10.00588235,1,6.201650165,1,1,8.43277027
15.9879,8.515625,9.976923077,1,6.3,1,1,6.446503497
15.9995,8.489880952,9.972592593,1,16.63775811,1,1,6.51462585
15.955,8.354644809,9.953333333,1,8.941237113,1,1,6.434797297
16.0722,8.442261905,9.947413793,1,5.831012658,1,1,6.515488215
15.9856,8.269411765,9.91221374,1,6.210059172,1,1,6.194333333
16.7803554,8.177464789,9.98852459,1,5.357585139,1,1,6.10952381
16.85889412,8.256626506,10.075,1,6.580060423,1,1,6.275415282
17.07766625,8.215827338,9.964788732,1,6.387974684,1,1,6.445614035
16.93865274,8.154014599,10.15511811,1,5.919016393,1,1,6.059044369
15.8772,8.132624113,10.15742574,1,5.381469649,1,1,6.153745928
16.0641,7.999285714,10.11470588,1,6.663225806,1,1,6.538047138
16.0259,8.368,10.09230769,1,6.242763158,1,1,6.524652778
16.0095,8.376410256,8.827777778,1,8.092880259,1,1,6.670588235
16.072,8.461818182,10.14090909,1,6.555660377,1,1,6.810679612
16.0231,8.369426752,10.01041667,1,6.69339934,1,1,6.695539033
15.9283,8.41091954,10.15357143,1,6.487540984,1,1,6.659430605
15.9887,8.415675676,10.2751634,1,6.27388535,1,1,6.235869565
16.8880503,8.257368421,10.11077844,1,5.63862069,1,1,8.93592233
17.27710126,8.196575342,9.917241379,1,5.808571429,1,1,6.598989899
17.68540449,12.16666667,10.14710145,1,6.002348993,1,1,6.494059406
17.44150141,8.41255814,10.00670732,1,6.539354839,1,1,6.513793103
17.496392,8.506302521,10.05985915,1,5.951034483,1,1,6.184722222
17.56426667,8.402427184,9.969444444,1,5.605414013,1,1,6.282828283
17.49010822,8.585365854,10.11428571,1,6.126100629,1,1,5.99887218
17.41148941,8.406542056,9.924350649,1,6.281553398,1,1,6.274598071
17.20113369,8.419534884,10.05698324,1,6.211783439,1,1,8.506962025
17.31898272,8.37371134,10.0994186,1,6.349196141,1,1,8.666773163
17.37630175,8.334078212,10.25,1,6.301916933,1,1,8.267918089
17.31256484,8.256756757,10.28647059,1,6.300337838,1,1,8.126116838
17.39082134,8.296756757,10.17831325,1,6.146254072,1,1,8.151851852
17.33242452,8.372093023,10.10787879,1,7.811783439,1,1,8.052614379
17.02675674,8.214411765,10.13505747,1,6.115460526,1,1,8.343809524
16.84965298,8.490686275,10.11223404,1,6.151803279,1,1,8.435692308
16.7126669,8.302542373,9.924663677,1,6.378233438,1,1,9.039634146
16.9943732,8.471729958,10.07109005,1,6.213888889,1,1,8.000931677
17.04252722,8.437837838,10.3155914,1,6.015946844,1,1,7.896885813
17.00684774,8.386320755,10.36436782,1,6.079605263,1,1,8.121981424
16.93971718,8.508296943,10.41722222,1,6.072903226,1,1,8.092258065
16.66812292,8.49953271,10.37900552,1,7.561564626,1,1,9.214589666
16.96039424,8.451394422,11.05851528,1,6.896551724,1,1,8.131609195
16.87557159,8.510357143,10.1595092,1,6.726712329,1,1,7.702034884
16.67950438,8.494140625,10.3878453,1,6.628911565,1,1,7.784750733
15.7674,8.487804878,10.37473684,1,6.372402597,1,1,7.656193353
15.6401,8.526495726,10.36886228,1,6.188509317,1,1,7.702786378
15.7587,8.512962963,10.31910112,1,7.369400631,1,1,7.480757098
15.8786,8.446887967,10.19251337,1,7.260895522,1,1,7.329655172
15.5122,9.941025641,10.08277512,1,7.595512821,1,1,8.036585366
15.64316667,8.16803653,10.26713781,1,6.933714286,1,1,8.128445748
15.895,8.391596639,10.29796954,1,6.98538961,1,1,8.264201183
15.7577,8.485769231,10.111,1,6.813636364,1,1,8.328735632
15.7939,8.425974026,10.37191011,1,6.84875,1,1,8.129931973
15.56295,8.292016807,10.43661202,1,8.078616352,1,1,8.166871166
15.6508,8.353846154,10.40680272,1,7.861627907,1,1,4.92287234
16.54791608,8.391880342,10.12318841,1,7.256647399,1,1,4.728
17.32484267,9.173941368,10.29572193,1,7.14351585,1,1,4.830677291
17.37187103,8.323580786,10.39861751,1,7.219142857,1,1,7.037762238
17.38327442,8.434456929,10.31064815,1,7.088821752,1,1,4.75248227
16.8844549,8.5,10.460181,1,7.07943038,1,1,5.002181818
16.82322291,8.439256198,10.22666667,1,6.893729373,1,1,5.116835017
16.80707727,8.393129771,10.38691589,1,7.42005814,1,1,5.343223443
16.91367532,8.334200743,10.04530744,1,7.462756598,1,1,10.43534743
16.96839568,8.345816733,10.75323077,1,7.658309859,1,1,4.416915423
16.83361921,8.434732824,8.276923077,1,7.245689655,1,1,4.649647887
16.87819024,8.387318841,8.323529412,1,7.26442953,1,1,4.684552846
15.702,8.81618705,8.246296296,1,10.45368098,1,1,4.918623482
15.62598,8.63057554,8.377777778,1,4.182943144,1,1,5.19348659
14.2202035,8.638408304,8.436666667,1,3.917959184,1,1,5.281288344
15.616,8.593093093,9.229230769,1,3.987946429,1,1,5.157142857
17.21948589,9.016023739,8.235042735,1,6.488043478,1,1,5.65070922
17.44021696,8.5,8.406060606,1,4.055426357,1,1,4.97972973
17.49519752,8.926415094,8.175362319,1,4.362781955,1,1,5.401333333
16.99782961,8.558928571,8.988932806,1,4.309666667,1,1,5.01443299
17.35077778,8.791935484,8.817316017,1,4.641004184,1,1,4.797983871
17.48607,9.152380952,8.270238095,1,12.7257971,1,1,4.896043165
17.52334912,9.305617978,8.29,1,4.366122449,1,1,4.95248227
17.72711714,8.775700935,9.09047619,1,4.471747212,1,1,5.257460317
17.62120683,9.042105263,9.173362445,1,4.449787234,1,1,4.867586207
17.4166135,8.691428571,8.956626506,1,4.82734375,1,1,4.75952381
17.65147836,8.341391941,8.887250996,1,5.058394161,1,1,4.555471698
17.35971829,8.467985612,8.841281139,1,4.892708333,1,1,4.758176101
17.31342778,9.075490196,8.640530303,1,5.131672598,1,1,7.734246575
17.29425474,9.105263158,8.702479339,1,5.477307692,1,1,12.10389222
17.39043657,8.487919463,8.647154472,1,4.804377104,1,1,4.88537415
17.43237931,8.450522648,8.695686275,1,5.273898305,1,1,4.775
17.39229942,8.398653199,8.640996169,1,5.303460208,1,1,5.15993266
17.10028909,8.587368421,8.617045455,1,5.101079137,1,1,12.7172619
16.96552357,8.594097222,8.139183673,1,5.074242424,1,1,5.793712575
17.23241032,8.619661017,7.9268,1,4.967777778,1,1,5.348377581
17.3852474,8.665870307,8.111627907,1,5.109765625,1,1,5.151724138
17.26374122,8.738754325,8.041391941,1,4.834931507,1,1,4.457243816
17.45380679,8.758596491,8.526630435,1,4.946616541,1,1,4.305627706
16.96790568,8.811619718,8.756981132,1,4.671863118,1,1,4.383269962
16.93564437,8.808041958,8.728,1,4.809354839,1,1,4.305533597
17.00556387,8.928014184,8.773507463,1,8.792041522,1,1,4.575581395
17.28137211,9.08006993,8.776642336,1,14.08023256,1,1,4.638735178
17.55307134,9.003956835,8.835687732,1,5.757564576,1,1,4.291699605
17.66694878,9.183032491,8.785114504,1,5.708791209,1,1,4.36244898
17.73570068,9.759808612,5.171428571,1,5.78986014,1,1,4.818088737
17.62042391,9.44047619,9.662068966,1,14.80617647,1,1,5.094055944
17.43032162,9.504530744,7.753097345,1,6.202054795,1,1,13.2047619
17.13436481,9.571380471,8.028248588,1,6.021172638,1,1,10.69817073
18.08962763,9.671080139,7.59,1,6.116442953,1,1,13.16666667
18.19291471,9.729865772,7.509259259,1,5.287666667,1,1,13.28623853
18.01315507,9.827090301,7.275,1,5.268774704,1,1,13.46380368
18.04508521,5.094444444,7.905,1,4.997902098,1,1,13.58834356
17.72655808,11.25192308,8.780769231,1,5.088489209,1,1,14.49154079
17.64011486,8.27456446,8.472016461,1,5.44028777,1,1,14.08963415
17.47911524,8.631560284,8.248684211,1,5.28125,1,1,6.08557377
17.13072857,8.484912281,8.310434783,1,5.193357934,1,1,6.104304636
17.16014839,8.463973064,4.549090909,1,5.387878788,1,1,5.814814815
17.44251655,7.860344828,5.680215827,1,5.926277372,1,1,6.081993569
17.23198679,8.911151079,10.88571429,1,6.091319444,1,1,6.272607261
17.20737466,9.703448276,13.96825397,1,15.03524096,1,1,5.831775701
16.1158,8.961347518,14.02258065,1,11.38410596,1,1,5.798327759
16.30432211,9.162837838,12.54788274,1,14.53175074,1,1,5.66231003
16.36000417,9.198275862,11.87055041,1,14.45238095,1,1,7.257777778
16.13384815,4.511585366,8.185899005,1,14.91847507,1,1,14.93890578
16.31174348,8.027118644,10.97504344,1,15.05263158,1,1,7.705769231
16.50079565,10.05666667,12.75046612,1,14.62727273,1,1,15.2
16.35805319,14.66268657,13.55209813,1,15.50654762,1,1,5.565780731
16.7691936,15.10909091,14.25309444,1,6.792253521,1,1,15.49371257
16.59794615,14.19516616,14.00656222,1,7.0728223,1,1,9.068965517
16.85380986,5.26,14.45184668,1,6.780067568,1,1,6.681493506
16.70104364,23.01150825,8.105175037,1,6.720774648,1,1,6.288679245
16.65942299,8.995189826,8.245324055,1,6.66744186,1,1,6.758227848
16.72190256,12.4012315,10.58889098,1,6.784639498,1,1,7.031610942
16.77493729,13.59834988,9.626040856,1,6.740924092,1,1,6.849685535
16.48509412,14.90596892,10.85366268,1,6.244311377,1,1,6.757278481
16.54361364,15.83370771,11.86016219,1,6.792905405,1,1,7.049253731
16.66716154,15.97608195,12.17871042,1,15.85261628,1,1,13.00783133
16.712495,16.67047352,13.69256386,1,7.187118644,1,1,6.449675325
16.72664839,8.481450733,13.22188628,1,15.46627219,1,1,6.963467492
16.60780204,7.72449534,14.19016128,1,6.869888476,1,1,6.406583072
16.66478906,10.77585274,15.14610108,1,15.9628655,1,1,7.328613569
16.63476822,8.814289266,16.15279246,1,7.786710963,1,1,6.688666667
16.51175111,9.923299286,17.04764318,1,7.168167203,1,1,6.491823899
16.51265806,10.95439206,18.06630303,1,6.794771242,1,1,7.60984127
15.8528,11.15321849,18.84698479,1,7.250830565,1,1,16.03636364
15.727,14.24544237,20.4362846,1,7.322781065,1,1,6.554037267
15.8001,12.82038022,21.49955624,1,7.335015773,1,1,6.587162162
15.7541,13.96669701,22.17660216,1,7.27442623,1,1,9.639039039
15.6252,14.79353265,22.81715439,1,7.742711864,1,1,7.7603125
15.6799,15.52983113,23.78280082,1,12.28658147,1,1,7.274539877
15.7271,17.09875207,24.03124652,1,6.90487013,1,1,7.732907348
15.7152,18.20894267,24.81178264,1,7.349358974,1,1,6.764179104
15.8432,19.39084738,25.3409801,1,7.013442623,1,1,6.750159744
15.8494,21.71840275,26.40218428,1,7.61030303,1,1,16.13939394
15.6034,22.73870516,28.09470966,1,7.425,1,1,16.54480712
15.7367,23.60427686,11.24102784,1,7.22555205,1,1,16.55343284
15.5519,24.27323373,13.83823977,1,8.073501577,1,1,16.90030488
