Powerhouse/Unit:,LO-39,JC-99,LO-93,LO-64,QW-13,LO-71,LO-72,LO-28,LO-84,TT-63,TT-67,QW-54,LI-67,JC-52,QW-91,LO-44,HJ-80,QW-92,JC-43,QW-56,QW-15,QW-94,QW-82,LO-59,QW-97,ZR-71,LO-91,QW-05,LO-21,QW-10,QW-76,HJ-30
2015-09-24 00:00:00+00:00,-0.200000003,17.42127937,68.62807138,49.63332481,0.0,0.156982422,131.7181843,67.35464207,70.82390756,0.0,0.0,0.0,0.0,-0.000732455,0.0,69.3392663,0.0,0.0,16.1020303,0.0,0.0,0.0,0.0,-0.100000001,0.0,494576.8429,125.3760303,0.0,69.3842951,0.0,0.0,0.0
2015-09-25 00:00:00+00:00,-0.200000003,15.84348032,67.05251531,45.60572063,0.0,0.122090658,130.0342929,66.4775782,69.12922255,0.0,0.0,0.0,0.0,-0.000732455,0.0,68.76273471,0.0,0.0,15.7740627,0.0,0.0,0.0,0.0,-0.100000001,0.0,1438923.053,125.3502458,0.0,68.30934341,0.0,0.0,0.0
2015-09-26 00:00:00+00:00,-0.200000003,15.20197249,65.80552493,43.90592206,0.0,0.045791626,130.3907996,62.81564201,64.82137684,0.0,0.0,0.0,0.0,-0.000732455,0.0,61.65038331,0.0,0.0,15.6423788,0.0,0.0,0.0,0.0,-0.100000001,0.0,1389548.243,124.7411747,0.0,66.2689793,0.0,0.0,0.0
2015-09-27 00:00:00+00:00,-0.200000003,16.2920056,69.86275487,49.35352736,0.0,0.09157308,128.7408345,69.15773422,72.11050121,0.0,0.0,0.0,0.0,-0.000732455,0.0,69.49092722,0.0,0.0,16.42748723,0.0,0.0,0.0,0.0,-0.100000001,0.0,1405265.797,124.7097374,0.0,67.64310302,0.0,0.0,0.0
2015-09-28 00:00:00+00:00,-0.200000003,16.83463397,66.8195226,46.29157573,0.0,0.0,131.6869757,65.98881901,70.60617795,29.05610403,0.0,0.0,0.0,-0.000732455,0.0,68.28252326,0.0,0.0,18.00130145,0.0,0.0,0.0,0.0,-0.100000001,0.0,307916.93830000004,125.3533744,0.0,65.57042639,0.0,0.0,0.0
2015-09-29 00:00:00+00:00,-0.200000003,17.25630064,69.08848014,50.86915792,0.0,0.122090658,131.5720396,68.44038914,72.75510323,18.18295534,0.0,0.0,0.0,-0.000732455,0.0,70.22603788,0.0,0.0,16.22735963,0.0,0.0,0.0,0.0,-0.100000001,0.0,166397.71080000003,0.0,0.0,70.57177136,0.0,0.0,0.0
2015-09-30 00:00:00+00:00,-0.200000003,16.35874536,66.91143088,46.38540135,0.0,0.045791626,131.4123771,67.31802828,68.91652028,1.380138847,0.0,0.0,0.0,-0.000732455,0.0,68.90908534,0.0,0.0,16.24800063,0.0,0.0,0.0,0.0,-0.100000001,0.0,10971.21414,0.0,0.0,68.96570608,0.0,0.0,0.0
2015-10-01 00:00:00+00:00,-0.200000003,17.09124936,70.90019317,48.18709179,0.0,0.0,129.043639,69.32125225,74.24319192,-0.493070866,0.0,0.0,0.0,-0.000732455,0.0,72.56129515,0.0,0.0,17.05524122,0.0,0.0,0.0,0.0,-0.100000001,0.0,14563.74471,121.9993598,0.0,71.72328268,0.0,0.0,0.0
2015-10-02 00:00:00+00:00,-0.200000003,17.41957887,88.06503085,54.40559976,0.0,0.109887695,129.9563879,79.74893832,85.77285141,-0.536567629,0.0,0.0,0.0,-0.000732455,0.0,80.45218265,0.0,0.0,17.33293,0.0,0.0,0.0,0.0,-0.100000001,0.0,5353.651008000001,123.4698798,0.0,90.08449884,0.0,0.0,0.0
2015-10-03 00:00:00+00:00,-0.200000003,16.58816268,67.78176003,46.54593289,0.0,0.0,127.5052228,66.95105157,69.99902052,22.13989718,0.0,0.0,0.0,-0.000732455,0.0,68.02604813,0.0,0.0,16.49827538,0.0,0.0,0.0,0.0,-0.100000001,0.0,42261.2739,124.747029,0.0,66.28734002,0.0,0.0,0.0
2015-10-04 00:00:00+00:00,-0.200000003,15.96972737,66.37382042,45.35795788,0.0,0.0,130.9236454,65.92174552,66.70828312,16.97748324,0.0,0.0,0.0,-0.000732455,0.0,67.28799402,0.0,0.0,15.35122805,0.0,0.0,0.0,0.0,-0.100000001,0.0,35109.59738000001,125.223658,0.0,65.41397694,0.0,0.0,0.0
2015-10-05 00:00:00+00:00,-0.200000003,16.28137053,70.99920057,49.95875136,0.0,0.0,132.3370573,70.33927307,73.94254515,16.29071429,0.0,0.0,0.0,-0.000732455,0.0,71.06748122,0.0,0.0,15.77225743,0.0,0.0,0.0,0.0,-0.100000001,0.0,104507.6577,125.3271008,0.0,67.51555819,0.0,0.0,0.0
2015-10-06 00:00:00+00:00,-0.200000003,15.04873635,68.2059103,44.86416943,0.0,12.97632656,132.576966,67.17989577,65.2321921,18.63825053,0.0,0.0,0.0,-0.000732455,0.0,69.6392749,0.0,0.0,15.33531109,0.0,0.0,0.0,0.0,-0.100000001,0.0,18157.78664,125.2337654,0.0,68.64518632,0.0,0.0,0.0
2015-10-07 00:00:00+00:00,-0.200000003,15.51282888,61.69966512,44.10619823,0.0,68.12686886,132.0275623,62.79851624,62.46332516,16.0053725,0.0,0.0,0.0,-0.000732455,0.0,63.7400169,0.0,0.0,14.46485103,0.0,0.0,0.0,0.0,-0.100000001,0.0,4315.739664,124.5068489,0.0,62.61027405,0.0,0.0,0.0
2015-10-08 00:00:00+00:00,-0.200000003,16.43336918,60.95579879,51.90581854,0.0,53.07372196,123.1631069,59.49471805,64.52393971,23.45383608,0.0,0.0,0.0,-0.000732455,0.0,59.40290244,0.0,0.0,14.86854138,0.0,0.0,0.0,0.0,-0.100000001,0.0,8624.296185000001,124.6713378,0.0,55.37917051,0.0,0.0,0.0
2015-10-09 00:00:00+00:00,-0.200000003,15.18275373,62.76705854,43.99790525,0.0,0.0,130.1524866,62.00632204,64.9429825,19.08639024,0.0,0.0,0.0,-0.000732455,0.0,63.39222253,0.0,0.0,15.47788013,0.0,0.0,0.0,0.0,-0.100000001,0.0,1619.4986910000002,124.5562255,0.0,62.9316228,0.0,0.0,0.0
2015-10-10 00:00:00+00:00,-0.200000003,13.72746765,65.1152026,41.30778156,0.0,0.137359619,64.43223389,65.28628193,64.48250737,28.84236467,0.0,0.0,0.0,-0.000732455,0.0,66.50755327,0.0,0.0,14.19229359,0.0,0.0,0.0,0.0,-0.100000001,0.0,4815.358383000001,125.163644,0.0,63.21676013,0.0,0.0,0.0
2015-10-11 00:00:00+00:00,-0.200000003,12.2730488,63.54468785,50.09907355,0.0,0.183146159,120.4160072,67.13783792,69.84561585,21.99010733,0.0,0.0,0.0,-0.000732455,0.0,66.71017856,0.0,0.0,14.52578683,0.0,0.0,0.0,0.0,-0.100000001,0.0,44620.56994,121.2461526,0.0,60.65067133,0.0,0.0,0.0
2015-10-12 00:00:00+00:00,-0.200000003,15.86747297,82.76321808,58.56252526,0.0,0.0,131.2587508,72.94061844,82.54798479,16.21479961,0.0,0.0,0.0,-0.000732455,0.0,80.38558683,0.0,0.0,17.11858643,0.0,0.0,0.0,0.0,-0.100000001,0.0,23613.9438,124.6626715,0.0,78.85914173,0.0,0.0,0.0
2015-10-13 00:00:00+00:00,-0.200000003,16.39556819,68.97278037,47.88370014,0.0,0.0,131.2895247,67.54174833,68.82277,20.56186425,0.0,0.0,0.0,-0.000732455,0.0,69.6740501,0.0,0.0,18.06825302,0.0,0.0,0.0,0.0,-0.100000001,0.0,4002.462732,124.8808548,0.0,69.42991159,0.0,0.0,0.0
2015-10-14 00:00:00+00:00,-0.200000003,13.04697978,67.05024661,46.61607973,0.0,0.0,131.7236656,66.41242001,68.49638192,27.60678899,0.0,0.0,42.09372497,-0.000732455,0.0,70.0321259,0.0,0.0,14.10953716,0.0,0.0,0.0,0.0,-0.100000001,0.0,2840.9141710000004,125.0756408,0.0,67.99584085,0.0,0.0,0.0
2015-10-15 00:00:00+00:00,-0.200000003,17.54674954,68.23300766,48.95098388,0.0,0.0,127.6797597,68.35068617,69.81559052,21.64217954,0.0,0.0,8.107434053,-0.000732455,0.0,67.49619663,0.0,0.0,18.1305727,0.0,0.0,0.0,0.0,-0.100000001,0.0,5711.437714,125.1170481,0.0,68.59196084,0.0,0.0,0.0
2015-10-16 00:00:00+00:00,-0.200000003,16.64581863,69.09860118,46.09507064,0.0,0.0,132.140898,68.63970033,70.05845874,18.04082444,0.0,0.0,20.26836663,-0.000732455,0.0,70.19500661,0.0,0.0,17.78687077,0.0,0.0,0.0,0.0,-0.100000001,0.0,8814.13989,125.145623,0.0,67.54989921,0.0,0.0,0.0
2015-10-17 00:00:00+00:00,-0.200000003,15.59341132,64.563361,42.5329721,0.0,0.0,129.9178434,63.43977888,65.29193118,16.84800958,0.0,0.0,6.73373494,-0.000732455,0.0,65.84177677,0.0,0.0,15.67210681,0.0,0.0,0.0,0.0,-0.100000001,0.0,7749.42795,125.2526655,0.0,63.70061667,0.0,0.0,0.0
2015-10-18 00:00:00+00:00,-0.200000003,15.41028815,65.167334,47.553357,0.0,0.0,119.4941703,67.10301371,71.52846781,17.24578154,0.0,0.0,3.883702044,-0.000732455,0.0,66.76149236,0.0,0.0,16.2105001,0.0,0.0,0.0,0.0,-0.100000001,0.0,30619.01522,122.9781754,0.0,70.84480109,0.0,0.0,0.0
2015-10-19 00:00:00+00:00,-0.200000003,16.5946951,68.51765409,47.74013201,0.0,0.0,128.4073936,67.65104094,69.81393274,13.1976981,0.0,0.0,2.789063258,-0.000732455,0.0,70.16324526,0.0,0.0,17.83783247,0.0,0.0,0.0,0.0,-0.100000001,0.0,13388.95859,123.9180292,0.0,69.46164553,0.0,0.0,0.0
2015-10-20 00:00:00+00:00,-0.200000003,16.39182298,64.64924123,46.78765318,0.0,0.0,130.1780556,65.49899419,69.18422431,26.51122348,0.0,0.0,2.050459175,-0.000732455,0.0,66.22477366,0.0,0.0,16.02851272,0.0,0.0,0.0,0.0,-0.100000001,0.0,5700.741833,125.213314,0.0,63.7209248,0.0,0.0,0.0
2015-10-21 00:00:00+00:00,-0.200000003,16.18395708,70.07984277,48.70246339,0.0,0.0,131.8703783,70.29835284,73.54594097,16.25284056,0.0,0.0,4.763069217,-0.000732455,0.0,68.53722243,0.0,0.0,15.63174456,0.0,0.0,0.0,0.0,-0.100000001,0.0,23041.28409,125.331665,0.0,72.0243422,0.0,0.0,0.0
2015-10-22 00:00:00+00:00,-0.200000003,16.14591696,73.3689912,41.30520937,0.0,0.0,132.1712311,70.10092503,74.52972986,19.08644322,0.0,0.0,-0.418582677,-0.000732455,0.0,73.15360752,0.0,0.0,17.20906611,0.0,0.0,0.0,0.0,-0.100000001,0.0,21898.28831,124.9109929,0.0,74.34569245,0.0,0.0,0.0
2015-10-23 00:00:00+00:00,-0.200000003,16.37128173,72.18345495,50.76746955,0.0,48.35585037,129.8442672,70.73053375,74.20385233,25.30992529,0.0,0.0,2.963299018,-0.000732455,0.0,73.80492143,0.0,0.0,18.08000989,0.0,0.0,0.0,0.0,-0.100000001,0.0,11966.92375,125.3319287,0.0,73.02060483,0.0,0.0,0.0
2015-10-24 00:00:00+00:00,-0.200000003,16.20501704,61.95758852,43.46040368,0.0,58.85229453,131.687461,62.19306891,64.9340843,15.04559296,0.0,0.0,1.104459148,-0.000732455,0.0,64.21809311,0.0,0.0,16.28429224,0.0,0.0,0.0,0.0,-0.100000001,0.0,12158.59108,125.227448,0.0,55.85587983,0.0,0.0,0.0
2015-10-25 00:00:00+00:00,-0.200000003,17.4153394,61.25438433,44.12268734,0.0,59.26930555,131.897437,64.97917847,65.74037106,15.33360865,0.0,0.0,2.845847315,-0.000732455,0.0,65.17591205,0.0,0.0,16.09442158,0.0,0.0,0.0,0.0,-0.100000001,0.0,262199.5538,124.7765755,0.0,65.340388,0.0,0.0,0.0
2015-10-26 00:00:00+00:00,-0.200000003,16.91627846,64.30927245,47.11921267,0.0,70.24869922,131.5776788,67.173076,68.01129918,20.71419334,0.0,0.0,1.105018979,-0.000732455,0.0,69.06516791,0.0,0.0,17.36229007,0.0,0.0,0.0,0.0,-0.100000001,0.0,108512.1202,124.7362033,0.0,66.15216178,0.0,0.0,0.0
2015-10-27 00:00:00+00:00,-0.200000003,17.52071856,71.02281365,49.21218363,0.0,68.2168903,131.353843,71.43597918,72.37403998,28.71167255,0.0,0.0,1.474489123,-0.000732455,0.0,72.97738437,0.0,0.0,17.81092253,0.0,0.0,0.0,0.0,-0.100000001,0.0,6633.739338,125.1635049,0.0,70.6853973,0.0,0.0,0.0
2015-10-28 00:00:00+00:00,-0.200000003,16.14136703,86.65631891,60.55262928,0.0,52.71146743,132.2180713,73.7342732,87.6081789,13.53229537,0.0,0.0,1.678316071,-0.000732455,0.0,81.40858268,0.0,0.0,16.0443631,0.0,0.0,0.0,0.0,-0.100000001,0.0,26622.88331,124.1543597,0.0,83.63416254,0.0,0.0,0.0
2015-10-29 00:00:00+00:00,-0.200000003,16.37604254,63.15704704,45.12182154,0.0,60.15506244,127.7577341,62.04571281,66.59490434,20.47091183,0.0,0.0,0.399974677,-0.000732455,0.0,59.94563407,0.0,0.0,16.36847163,0.0,0.0,0.0,0.0,-0.100000001,0.0,14124.06915,123.3208883,0.0,63.74964483,0.0,0.0,0.0
2015-10-30 00:00:00+00:00,-0.200000003,15.82314678,67.61415714,45.4248087,0.0,63.11077242,127.756481,65.72802396,68.14685392,20.84830769,0.0,0.0,0.507220708,-0.000732455,0.0,67.68415315,0.0,0.0,16.62748721,0.0,0.0,0.0,0.0,-0.100000001,0.0,9932.932801,124.6321061,0.0,68.00319236,0.0,0.0,0.0
2015-10-31 00:00:00+00:00,-0.200000003,16.64024013,67.12898975,45.84188758,0.0,59.42892193,55.07587542,67.4309013,69.26527594,19.14516008,0.0,0.0,1.750187431,-0.000732455,0.0,69.18263118,0.0,0.0,16.56916109,0.0,0.0,0.0,0.0,-0.100000001,0.0,14880.588640000002,124.2572808,0.0,67.46056185,0.0,0.0,0.0
2015-11-01 00:00:00+00:00,-0.200000003,16.30695402,65.30180846,42.54853356,0.0,57.39447726,78.42897373,64.99953641,57.17911312,29.06280592,0.0,0.0,4.110922871,-0.000732455,0.0,64.06243855,0.0,0.0,16.32104004,0.0,0.0,0.0,0.0,-0.100000001,0.0,27266.058350000003,0.0,0.0,58.47623391,0.0,0.0,0.0
2015-11-02 00:00:00+00:00,-0.200000003,13.86420923,67.56201035,47.89844336,0.0,65.41421245,126.9038688,68.31720256,68.0412276,23.14644867,0.0,0.0,-0.621396531,-0.000732455,0.0,68.95423407,0.0,0.0,14.45492145,0.0,0.0,0.0,0.0,-0.100000001,0.0,25112.56914,124.9032373,0.0,68.15557632,0.0,0.0,0.0
2015-11-03 00:00:00+00:00,-0.200000003,11.50586206,64.60743843,43.46086209,0.0,60.85999394,129.6254747,64.92959,65.03643321,24.29700471,0.0,0.0,7.292495112,-0.000732455,0.0,65.07438867,0.0,0.0,10.83854483,0.0,0.0,0.0,0.0,-0.100000001,0.0,9.405384183,125.2773643,0.0,63.87326885,0.0,0.0,0.0
2015-11-04 00:00:00+00:00,-0.200000003,14.46554487,67.26118898,46.51694026,0.0,83.79731398,129.9814016,66.51399217,63.64745545,23.67008229,0.0,0.0,5.016954301,-0.000732455,0.0,67.72138978,463.3375421,0.0,14.00453154,0.0,0.0,0.0,0.0,-0.100000001,0.0,1585.196245,125.1884324,0.0,61.6007782,0.0,0.0,0.0
2015-11-05 00:00:00+00:00,-0.200000003,17.77185823,72.05585084,44.56942725,0.0,63.49304551,132.1793674,67.03663498,67.97942222,23.43351106,0.0,0.0,-0.654470842,-0.000732455,0.0,51.49046001,256.5254016,0.0,17.76542989,0.0,0.0,0.0,0.0,-0.100000001,0.0,9.398817053,125.1576828,0.0,67.83683762,0.0,0.0,0.0
2015-11-06 00:00:00+00:00,-0.200000003,15.3920982,77.55279223,53.58090611,0.0,70.74435963,132.1048106,75.86616774,79.09201918,24.08650307,0.0,0.0,5.48328169,-0.000732455,0.0,79.58766895,153.8107623,0.0,17.00910303,0.0,0.0,0.0,0.0,-0.100000001,0.0,8182.984445,124.5520481,0.0,66.71599121,0.0,0.0,0.0
2015-11-07 00:00:00+00:00,-0.200000003,15.11507667,66.1048772,46.02022914,0.0,65.4672651,132.3053428,66.96097953,66.91291282,30.49052179,0.0,0.0,27.15335712,-0.000732455,0.0,68.16145925,196.9543088,0.0,16.17063387,0.0,0.0,0.0,0.0,-0.100000001,0.0,16797.92704,124.7849046,0.0,65.91118025,0.0,0.0,0.0
2015-11-08 00:00:00+00:00,-0.200000003,17.25558251,70.32992698,48.77560903,0.0,70.29682065,132.2288456,70.36996499,74.7560642,25.08212428,0.0,0.0,3.391316527,-0.000732455,0.0,72.64182928,459.5470762,0.0,16.91053668,0.0,0.0,0.0,0.0,-0.100000001,0.0,23623.39062,124.6967926,0.0,71.10972008,0.0,0.0,0.0
2015-11-09 00:00:00+00:00,-0.200000003,16.90168016,79.97788404,55.02129292,0.0,75.1601091,131.0034013,73.20916081,82.3839754,9.039974518,0.0,0.0,11.28940134,-0.000732455,0.0,80.15071688,358.1213181,0.0,16.5788143,0.0,0.0,0.0,0.0,-0.100000001,0.0,9.4845145,125.137289,0.0,79.78250334,0.0,0.0,0.0
2015-11-10 00:00:00+00:00,-0.200000003,17.6679817,85.88464805,58.70658157,0.0,79.75721416,132.2244744,78.43822426,85.01022105,19.15925874,0.0,0.0,6.869279917,-0.000732455,0.0,83.55190116,376.721906,0.0,17.52531411,0.0,0.0,0.0,0.0,-0.100000001,0.0,9.76348392,0.0,0.0,82.4559936,0.0,0.0,0.0
2015-11-11 00:00:00+00:00,-0.200000003,17.02097157,70.43315938,48.52988743,0.0,70.81430934,132.4814354,71.13776364,72.83215169,14.21824324,0.0,0.0,9.983058668,-0.000732455,0.0,72.11398395,453.8084286,0.0,17.43567131,0.0,0.0,0.0,0.0,-0.100000001,0.0,1054.515636,0.0,0.0,72.29785604,0.0,0.0,0.0
2015-11-12 00:00:00+00:00,-0.200000003,17.44948137,83.00393929,59.74094444,0.0,75.78812439,131.9307775,77.71403244,84.25944166,18.6494098,0.0,0.0,12.28496446,-0.000732455,0.0,81.81980007,392.0062794,0.0,17.13614079,0.0,0.0,0.0,0.0,-0.100000001,0.0,6790.22939,0.0,0.0,83.10977826,0.0,0.0,0.0
2015-11-13 00:00:00+00:00,-0.200000003,17.61658256,94.40962952,64.48035735,0.0,83.92316532,131.6975163,83.02005799,91.18289653,22.24716981,0.0,0.0,8.903069161,-0.000732455,0.0,89.1522332,314.7821704,0.0,17.44089215,0.0,0.0,0.0,0.0,-0.100000001,0.0,9.497466846,116.9622967,0.0,89.79978961,0.0,0.0,0.0
2015-11-14 00:00:00+00:00,-0.200000003,16.79514168,68.35274824,45.45678046,0.0,65.14577195,131.6197017,68.54740953,69.97100863,29.82466462,0.0,0.0,2.902630774,-0.000732455,0.0,70.53409453,309.776907,0.0,13.58084278,0.0,0.0,0.0,0.0,-0.100000001,0.0,4885.095399000001,124.9095983,0.0,68.03720253,0.0,0.0,0.0
2015-11-15 00:00:00+00:00,-0.200000003,17.03537545,68.18263441,46.59591148,0.0,65.62586737,131.9988918,68.23215705,70.18882055,6.420809701,0.0,0.0,2.768737783,-0.000732455,0.0,68.84926314,199.7584314,0.0,0.0,0.0,0.0,0.0,0.0,-0.100000001,0.0,12889.00978,124.941343,0.0,68.44556291,0.0,0.0,0.0
2015-11-16 00:00:00+00:00,-0.200000003,16.89282957,71.18294611,48.15441992,0.0,68.67440721,130.2792079,63.69390816,73.57763651,-0.583689024,0.0,0.0,2.94965222,-0.000732455,0.0,72.54256049,164.6740819,0.0,16.9398283,0.0,0.0,0.0,0.0,-0.100000001,0.0,2142.720866,124.7085747,0.0,71.97782184,0.0,0.0,0.0
2015-11-17 00:00:00+00:00,-0.200000003,17.99854952,72.91698647,47.40596147,0.0,69.76059771,128.1374194,-0.100000001,76.43385471,14.79225409,0.0,0.0,1.557664485,-0.000732455,0.0,73.44439304,119.3217835,0.0,16.99861201,0.0,0.0,0.0,0.0,-0.100000001,0.0,9.608027518,124.9715974,0.0,71.3544533,0.0,0.0,0.0
2015-11-18 00:00:00+00:00,-0.200000003,17.64057037,72.67687336,47.96390547,0.0,70.95319235,128.7135021,-0.050000001,72.75338836,26.87950704,0.0,0.0,25.94302849,-0.000732455,0.0,73.19119713,119.993293,0.0,16.99410589,0.0,0.0,0.0,0.0,-0.100000001,0.0,9.696458036,124.9631508,0.0,73.11374818,0.0,0.0,0.0
2015-11-19 00:00:00+00:00,-0.200000003,16.01487744,70.17166703,45.13234918,0.0,69.16020653,132.3820253,-0.066666667,76.08518585,30.82232747,0.0,0.0,47.27030545,-0.000732455,0.0,75.60986299,355.8534345,0.0,15.39709211,0.0,0.0,0.0,0.0,-0.100000001,0.0,9.604767123,125.2979051,0.0,68.59145908,0.0,0.0,0.0
